balance_id,account_id,current_balance,available_balance,currency,last_updated,credit_limit
6905,6905,28868.27,23906.3,USD,2025-11-03 16:37:05.267969,0.0
6906,6906,11832.56,10731.73,USD,2025-11-03 16:37:05.268305,0.0
6907,6907,48020.56,41923.85,USD,2025-11-03 16:37:05.268613,0.0
6908,6908,6700.52,6571.52,USD,2025-11-03 16:37:05.268901,0.0
6909,6909,9489.35,7804.74,USD,2025-11-03 16:37:05.269242,0.0
6910,6910,16504.48,13282.03,USD,2025-11-03 16:37:05.269580,0.0
6911,6911,35586.6,28985.27,USD,2025-11-03 16:37:05.269907,0.0
6912,6912,25067.96,24155.2,USD,2025-11-03 16:37:05.270279,0.0
6913,6913,48696.19,45891.68,USD,2025-11-03 16:37:05.270585,0.0
6914,6914,45745.14,41268.19,USD,2025-11-03 16:37:05.270835,0.0
6915,6915,20575.87,16513.32,USD,2025-11-03 16:37:05.271148,0.0
6916,6916,11860.51,10799.06,USD,2025-11-03 16:37:05.271427,5194.37
6917,6917,23616.61,23284.54,USD,2025-11-03 16:37:05.271690,0.0
6918,6918,22622.57,21760.25,USD,2025-11-03 16:37:05.271969,0.0
6919,6919,10246.06,9249.61,USD,2025-11-03 16:37:05.272286,0.0
6920,6920,17215.94,16008.7,USD,2025-11-03 16:37:05.272596,0.0
6921,6921,22994.33,20079.54,USD,2025-11-03 16:37:05.272922,1063.24
6922,6922,42564.27,36624.0,USD,2025-11-03 16:37:05.273218,0.0
6923,6923,36260.89,35757.81,USD,2025-11-03 16:37:05.273493,0.0
6924,6924,43325.89,40844.37,USD,2025-11-03 16:37:05.273834,0.0
6925,6925,22460.38,21544.23,USD,2025-11-03 16:37:05.274138,0.0
6926,6926,43398.81,35066.26,USD,2025-11-03 16:37:05.274428,0.0
6927,6927,3325.19,2795.06,USD,2025-11-03 16:37:05.274693,0.0
6928,6928,1635.48,1332.98,USD,2025-11-03 16:37:05.275025,0.0
6929,6929,10848.5,10253.24,USD,2025-11-03 16:37:05.275393,0.0
6930,6930,25690.69,24380.41,USD,2025-11-03 16:37:05.275688,1051.85
6931,6931,18597.39,17386.57,USD,2025-11-03 16:37:05.275995,22827.57
6932,6932,10266.34,8837.36,USD,2025-11-03 16:37:05.276323,0.0
6933,6933,5182.14,4406.3,USD,2025-11-03 16:37:05.276650,0.0
6934,6934,21604.07,21488.21,USD,2025-11-03 16:37:05.276941,0.0
6935,6935,7967.95,7520.8,USD,2025-11-03 16:37:05.277228,0.0
6936,6936,363.07,330.89,USD,2025-11-03 16:37:05.277524,0.0
6937,6937,9789.92,8941.53,USD,2025-11-03 16:37:05.277827,0.0
6938,6938,7067.86,6818.01,USD,2025-11-03 16:37:05.278118,7385.66
6939,6939,30673.2,26568.48,USD,2025-11-03 16:37:05.278395,0.0
6940,6940,33496.23,32007.0,USD,2025-11-03 16:37:05.278737,0.0
6941,6941,48708.28,48373.08,USD,2025-11-03 16:37:05.279003,23910.38
6942,6942,47278.03,42834.97,USD,2025-11-03 16:37:05.279307,0.0
6943,6943,7474.83,7049.41,USD,2025-11-03 16:37:05.279611,0.0
6944,6944,21793.17,17737.48,USD,2025-11-03 16:37:05.279876,0.0
6945,6945,16874.05,16718.05,USD,2025-11-03 16:37:05.280205,15922.5
6946,6946,26809.42,22865.96,USD,2025-11-03 16:37:05.280468,11074.96
6947,6947,49628.77,41905.64,USD,2025-11-03 16:37:05.280812,0.0
6948,6948,29575.94,27160.0,USD,2025-11-03 16:37:05.281114,22257.09
6949,6949,16170.61,14356.9,USD,2025-11-03 16:37:05.281419,0.0
6950,6950,47417.59,45492.58,USD,2025-11-03 16:37:05.281726,0.0
6951,6951,17076.48,15655.86,USD,2025-11-03 16:37:05.282017,0.0
6952,6952,47895.04,47126.16,USD,2025-11-03 16:37:05.282292,0.0
6953,6953,41032.42,36113.12,USD,2025-11-03 16:37:05.282574,0.0
6954,6954,36172.68,29155.76,USD,2025-11-03 16:37:05.282889,0.0
6955,6955,3134.66,2515.54,USD,2025-11-03 16:37:05.283152,0.0
6956,6956,28860.87,26599.21,USD,2025-11-03 16:37:05.283473,0.0
6957,6957,38029.56,34475.73,USD,2025-11-03 16:37:05.283791,0.0
6958,6958,30502.54,25065.74,USD,2025-11-03 16:37:05.284015,0.0
6959,6959,20523.09,17669.53,USD,2025-11-03 16:37:05.284346,6284.29
6960,6960,26157.2,21017.62,USD,2025-11-03 16:37:05.284655,0.0
6961,6961,30280.64,24996.99,USD,2025-11-03 16:37:05.284948,0.0
6962,6962,4496.4,3973.75,USD,2025-11-03 16:37:05.285252,0.0
6963,6963,27554.79,22490.51,USD,2025-11-03 16:37:05.285579,0.0
6964,6964,27320.76,26912.16,USD,2025-11-03 16:37:05.285910,0.0
6965,6965,1336.83,1160.65,USD,2025-11-03 16:37:05.286201,0.0
6966,6966,4998.7,4077.76,USD,2025-11-03 16:37:05.286478,0.0
6967,6967,38460.45,33721.46,USD,2025-11-03 16:37:05.286818,6587.36
6968,6968,48222.12,42489.36,USD,2025-11-03 16:37:05.287150,0.0
6969,6969,17997.26,15172.7,USD,2025-11-03 16:37:05.287458,0.0
6970,6970,2908.13,2603.3,USD,2025-11-03 16:37:05.287775,0.0
6971,6971,34659.68,33698.27,USD,2025-11-03 16:37:05.288159,0.0
6972,6972,38888.85,32987.5,USD,2025-11-03 16:37:05.288439,0.0
6973,6973,-122.73,-105.3,USD,2025-11-03 16:37:05.288727,6415.88
6974,6974,52183.78,47598.77,USD,2025-11-03 16:37:05.289018,0.0
6975,6975,13763.59,11029.22,USD,2025-11-03 16:37:05.289290,0.0
6976,6976,25315.41,20276.15,USD,2025-11-03 16:37:05.289551,0.0
6977,6977,7619.31,6362.34,USD,2025-11-03 16:37:05.289866,0.0
6978,6978,41249.15,39393.47,USD,2025-11-03 16:37:05.290197,0.0
6979,6979,20039.85,16721.06,USD,2025-11-03 16:37:05.290553,0.0
6980,6980,38396.53,36265.29,USD,2025-11-03 16:37:05.290873,0.0
6981,6981,15989.19,14366.6,USD,2025-11-03 16:37:05.291228,0.0
6982,6982,9672.88,9524.91,USD,2025-11-03 16:37:05.291527,12045.91
6983,6983,40151.2,33183.45,USD,2025-11-03 16:37:05.291846,20032.2
6984,6984,2624.78,2305.17,USD,2025-11-03 16:37:05.292109,0.0
6985,6985,18462.87,15469.11,USD,2025-11-03 16:37:05.292438,2110.76
6986,6986,17811.92,15667.85,USD,2025-11-03 16:37:05.292762,17606.49
6987,6987,49848.28,48792.94,USD,2025-11-03 16:37:05.293081,0.0
6988,6988,6189.91,5094.69,USD,2025-11-03 16:37:05.293409,0.0
6989,6989,-4348.15,-3882.67,USD,2025-11-03 16:37:05.293713,0.0
6990,6990,42358.91,41796.26,USD,2025-11-03 16:37:05.293987,0.0
6991,6991,-58.8,-54.6,USD,2025-11-03 16:37:05.294234,0.0
6992,6992,3849.87,3133.81,USD,2025-11-03 16:37:05.294506,18399.27
6993,6993,30617.88,25225.13,USD,2025-11-03 16:37:05.294813,0.0
6994,6994,25356.4,20429.15,USD,2025-11-03 16:37:05.295106,0.0
6995,6995,27274.65,24726.49,USD,2025-11-03 16:37:05.295399,17104.74
6996,6996,1599.3,1298.4,USD,2025-11-03 16:37:05.295728,0.0
6997,6997,35443.09,32631.62,USD,2025-11-03 16:37:05.296056,12208.37
6998,6998,26739.23,25268.75,USD,2025-11-03 16:37:05.296391,0.0
6999,6999,35143.27,29510.29,USD,2025-11-03 16:37:05.296720,0.0
7000,7000,3018.11,2993.3,USD,2025-11-03 16:37:05.297042,0.0
7001,7001,16138.52,15993.91,USD,2025-11-03 16:37:05.297346,0.0
7002,7002,3001.45,2627.79,USD,2025-11-03 16:37:05.297663,0.0
7003,7003,15898.62,12758.87,USD,2025-11-03 16:37:05.297971,0.0
7004,7004,17217.69,14906.61,USD,2025-11-03 16:37:05.298287,0.0
7005,7005,9790.09,7845.73,USD,2025-11-03 16:37:05.298565,0.0
7006,7006,3914.64,3410.96,USD,2025-11-03 16:37:05.298895,0.0
7007,7007,38587.57,32391.54,USD,2025-11-03 16:37:05.299215,7260.73
7008,7008,37096.18,35626.23,USD,2025-11-03 16:37:05.299467,13266.22
7009,7009,37351.33,36870.83,USD,2025-11-03 16:37:05.299709,23651.48
7010,7010,1870.52,1735.21,USD,2025-11-03 16:37:05.300011,0.0
7011,7011,7970.87,6398.86,USD,2025-11-03 16:37:05.300299,0.0
7012,7012,33776.94,29185.78,USD,2025-11-03 16:37:05.300596,0.0
7013,7013,6314.16,5601.59,USD,2025-11-03 16:37:05.300898,0.0
7014,7014,40338.63,35200.4,USD,2025-11-03 16:37:05.301204,0.0
7015,7015,29268.35,24194.56,USD,2025-11-03 16:37:05.301467,0.0
7016,7016,4570.88,4473.03,USD,2025-11-03 16:37:05.301795,0.0
7017,7017,34029.7,27600.3,USD,2025-11-03 16:37:05.302072,0.0
7018,7018,44271.31,40679.39,USD,2025-11-03 16:37:05.302344,16147.1
7019,7019,42291.19,42106.11,USD,2025-11-03 16:37:05.302744,0.0
7020,7020,2237.73,1962.3,USD,2025-11-03 16:37:05.303007,0.0
7021,7021,38816.4,31492.24,USD,2025-11-03 16:37:05.303286,0.0
7022,7022,8500.59,8241.81,USD,2025-11-03 16:37:05.303632,0.0
7023,7023,24644.75,21401.44,USD,2025-11-03 16:37:05.303934,18077.58
7024,7024,38101.44,31614.18,USD,2025-11-03 16:37:05.304181,0.0
7025,7025,3145.01,3093.31,USD,2025-11-03 16:37:05.304467,0.0
7026,7026,23580.13,20094.8,USD,2025-11-03 16:37:05.304754,7427.5
7027,7027,32329.71,29634.09,USD,2025-11-03 16:37:05.305013,0.0
7028,7028,5797.44,4976.55,USD,2025-11-03 16:37:05.305289,0.0
7029,7029,9420.46,8512.15,USD,2025-11-03 16:37:05.305549,0.0
7030,7030,25122.49,24349.93,USD,2025-11-03 16:37:05.305863,0.0
7031,7031,942.5,926.65,USD,2025-11-03 16:37:05.306123,1733.66
7032,7032,11055.77,9831.79,USD,2025-11-03 16:37:05.306430,0.0
7033,7033,35958.75,31808.35,USD,2025-11-03 16:37:05.306705,0.0
7034,7034,42720.84,38935.78,USD,2025-11-03 16:37:05.307006,0.0
7035,7035,35259.52,32547.16,USD,2025-11-03 16:37:05.307322,0.0
7036,7036,5136.95,4970.96,USD,2025-11-03 16:37:05.307638,0.0
7037,7037,16195.97,16121.96,USD,2025-11-03 16:37:05.307942,0.0
7038,7038,28053.93,25191.21,USD,2025-11-03 16:37:05.308252,0.0
7039,7039,2965.59,2663.97,USD,2025-11-03 16:37:05.308573,12752.74
7040,7040,2652.0,2123.61,USD,2025-11-03 16:37:05.308908,16617.81
7041,7041,40772.8,35893.82,USD,2025-11-03 16:37:05.309241,0.0
7042,7042,43095.44,38548.38,USD,2025-11-03 16:37:05.309584,8560.73
7043,7043,21339.28,19290.86,USD,2025-11-03 16:37:05.309919,0.0
7044,7044,14155.82,11954.88,USD,2025-11-03 16:37:05.310221,0.0
7045,7045,3271.75,2860.62,USD,2025-11-03 16:37:05.310526,0.0
7046,7046,51911.3,49636.54,USD,2025-11-03 16:37:05.310788,0.0
7047,7047,9780.56,9152.97,USD,2025-11-03 16:37:05.311093,0.0
7048,7048,12362.98,11057.82,USD,2025-11-03 16:37:05.311383,2617.78
7049,7049,30654.59,30198.22,USD,2025-11-03 16:37:05.311603,0.0
7050,7050,14983.42,14835.7,USD,2025-11-03 16:37:05.311931,0.0
7051,7051,11189.34,10744.57,USD,2025-11-03 16:37:05.312252,2108.47
7052,7052,16162.31,15088.53,USD,2025-11-03 16:37:05.312570,0.0
7053,7053,-4812.66,-4474.03,USD,2025-11-03 16:37:05.312884,23650.14
7054,7054,33903.42,31010.45,USD,2025-11-03 16:37:05.313213,0.0
7055,7055,13428.71,13286.8,USD,2025-11-03 16:37:05.313502,0.0
7056,7056,45402.23,44374.07,USD,2025-11-03 16:37:05.313863,19110.62
7057,7057,21963.69,17578.22,USD,2025-11-03 16:37:05.314179,11249.43
7058,7058,14873.32,13499.65,USD,2025-11-03 16:37:05.314497,0.0
7059,7059,23552.46,22940.78,USD,2025-11-03 16:37:05.314820,0.0
7060,7060,39652.36,37895.44,USD,2025-11-03 16:37:05.315096,0.0
7061,7061,35583.62,33397.0,USD,2025-11-03 16:37:05.315454,0.0
7062,7062,25955.9,25120.61,USD,2025-11-03 16:37:05.315731,0.0
7063,7063,2055.65,1720.61,USD,2025-11-03 16:37:05.315991,2931.07
7064,7064,-4761.85,-4718.7,USD,2025-11-03 16:37:05.316362,0.0
7065,7065,4574.48,4518.66,USD,2025-11-03 16:37:05.316645,9858.98
7066,7066,39512.68,31764.91,USD,2025-11-03 16:37:05.316935,0.0
7067,7067,46103.27,44393.31,USD,2025-11-03 16:37:05.317238,0.0
7068,7068,24409.48,23221.13,USD,2025-11-03 16:37:05.317530,22103.11
7069,7069,18615.48,18487.53,USD,2025-11-03 16:37:05.317825,0.0
7070,7070,46819.13,41443.99,USD,2025-11-03 16:37:05.318101,0.0
7071,7071,2088.32,1950.02,USD,2025-11-03 16:37:05.318470,5989.47
7072,7072,1691.2,1428.38,USD,2025-11-03 16:37:05.318748,20029.87
7073,7073,15704.34,14638.93,USD,2025-11-03 16:37:05.318998,2389.75
7074,7074,13267.2,11471.12,USD,2025-11-03 16:37:05.319310,0.0
7075,7075,5543.09,4493.51,USD,2025-11-03 16:37:05.319601,0.0
7076,7076,33876.78,31136.03,USD,2025-11-03 16:37:05.319899,0.0
7077,7077,36359.56,33471.34,USD,2025-11-03 16:37:05.320220,0.0
7078,7078,43719.32,38716.2,USD,2025-11-03 16:37:05.320497,12974.64
7079,7079,23614.45,19209.32,USD,2025-11-03 16:37:05.320800,10201.13
7080,7080,38276.12,36845.14,USD,2025-11-03 16:37:05.321119,0.0
7081,7081,43942.94,40580.6,USD,2025-11-03 16:37:05.321367,0.0
7082,7082,32166.71,26353.11,USD,2025-11-03 16:37:05.321716,0.0
7083,7083,45457.13,36668.88,USD,2025-11-03 16:37:05.322095,0.0
7084,7084,48716.4,41668.78,USD,2025-11-03 16:37:05.322373,12819.29
7085,7085,41876.7,38382.24,USD,2025-11-03 16:37:05.322698,19134.42
7086,7086,37981.02,32628.3,USD,2025-11-03 16:37:05.322987,0.0
7087,7087,12047.33,9843.65,USD,2025-11-03 16:37:05.323332,0.0
7088,7088,49885.71,41480.64,USD,2025-11-03 16:37:05.323691,3153.97
7089,7089,43315.63,36725.8,USD,2025-11-03 16:37:05.323969,0.0
7090,7090,38717.83,32106.02,USD,2025-11-03 16:37:05.324293,0.0
7091,7091,10698.94,9920.18,USD,2025-11-03 16:37:05.324614,9665.84
7092,7092,21884.95,20759.78,USD,2025-11-03 16:37:05.324943,0.0
7093,7093,27989.54,27516.07,USD,2025-11-03 16:37:05.325247,0.0
7094,7094,7052.74,6619.63,USD,2025-11-03 16:37:05.325592,0.0
7095,7095,12574.24,11360.67,USD,2025-11-03 16:37:05.325902,0.0
7096,7096,36119.45,34098.53,USD,2025-11-03 16:37:05.326219,0.0
7097,7097,18349.61,17660.44,USD,2025-11-03 16:37:05.326563,0.0
7098,7098,730.49,700.13,USD,2025-11-03 16:37:05.326837,0.0
7099,7099,27410.64,26720.72,USD,2025-11-03 16:37:05.327113,0.0
7100,7100,48600.46,48180.44,USD,2025-11-03 16:37:05.327415,0.0
7101,7101,33826.89,33576.5,USD,2025-11-03 16:37:05.327730,0.0
7102,7102,45626.93,41767.54,USD,2025-11-03 16:37:05.328042,0.0
7103,7103,8658.92,7129.17,USD,2025-11-03 16:37:05.328341,0.0
7104,7104,17202.84,14170.29,USD,2025-11-03 16:37:05.328612,0.0
7105,7105,8724.31,7451.04,USD,2025-11-03 16:37:05.328895,11272.03
7106,7106,29555.75,23886.5,USD,2025-11-03 16:37:05.329225,0.0
7107,7107,4728.73,4677.81,USD,2025-11-03 16:37:05.329529,0.0
7108,7108,8407.27,7547.87,USD,2025-11-03 16:37:05.329886,0.0
7109,7109,8587.03,7035.37,USD,2025-11-03 16:37:05.330162,0.0
7110,7110,1591.43,1422.25,USD,2025-11-03 16:37:05.330414,21456.64
7111,7111,28971.12,24362.31,USD,2025-11-03 16:37:05.330700,0.0
7112,7112,34229.29,34017.82,USD,2025-11-03 16:37:05.331034,0.0
7113,7113,23432.84,22604.46,USD,2025-11-03 16:37:05.331349,0.0
7114,7114,13892.54,12484.66,USD,2025-11-03 16:37:05.331654,0.0
7115,7115,22010.21,20128.89,USD,2025-11-03 16:37:05.331957,0.0
7116,7116,32192.73,31828.08,USD,2025-11-03 16:37:05.332245,0.0
7117,7117,22347.28,18682.79,USD,2025-11-03 16:37:05.332620,0.0
7118,7118,35304.9,28785.93,USD,2025-11-03 16:37:05.332908,0.0
7119,7119,10644.45,9002.87,USD,2025-11-03 16:37:05.333210,9058.17
7120,7120,12221.92,10977.31,USD,2025-11-03 16:37:05.333540,14299.11
7121,7121,32448.21,27752.77,USD,2025-11-03 16:37:05.333820,0.0
7122,7122,10374.91,9236.81,USD,2025-11-03 16:37:05.334111,0.0
7123,7123,42111.57,36790.21,USD,2025-11-03 16:37:05.334415,0.0
7124,7124,17633.84,15396.72,USD,2025-11-03 16:37:05.334775,0.0
7125,7125,2698.26,2514.97,USD,2025-11-03 16:37:05.335088,0.0
7126,7126,45428.5,37729.58,USD,2025-11-03 16:37:05.335452,0.0
7127,7127,45837.56,44479.75,USD,2025-11-03 16:37:05.335830,0.0
7128,7128,17861.4,15166.51,USD,2025-11-03 16:37:05.336156,0.0
7129,7129,7521.21,6335.83,USD,2025-11-03 16:37:05.336483,0.0
7130,7130,30129.48,24202.93,USD,2025-11-03 16:37:05.336775,0.0
7131,7131,30386.12,28565.34,USD,2025-11-03 16:37:05.337092,0.0
7132,7132,37384.26,30772.31,USD,2025-11-03 16:37:05.337396,0.0
7133,7133,6723.0,5896.76,USD,2025-11-03 16:37:05.337679,0.0
7134,7134,25269.52,24221.9,USD,2025-11-03 16:37:05.337983,0.0
7135,7135,16927.0,16781.91,USD,2025-11-03 16:37:05.338260,0.0
7136,7136,47924.96,41355.06,USD,2025-11-03 16:37:05.338505,21731.73
7137,7137,36197.69,34645.85,USD,2025-11-03 16:37:05.338794,0.0
7138,7138,45847.69,37358.86,USD,2025-11-03 16:37:05.339101,0.0
7139,7139,945.72,909.14,USD,2025-11-03 16:37:05.339417,0.0
7140,7140,5053.47,4808.68,USD,2025-11-03 16:37:05.339719,0.0
7141,7141,19557.77,19034.64,USD,2025-11-03 16:37:05.340034,0.0
7142,7142,4915.32,4680.64,USD,2025-11-03 16:37:05.340310,0.0
7143,7143,22838.31,18862.95,USD,2025-11-03 16:37:05.340585,0.0
7144,7144,43326.07,38725.92,USD,2025-11-03 16:37:05.340955,0.0
7145,7145,22416.62,20084.98,USD,2025-11-03 16:37:05.341247,0.0
7146,7146,41114.96,36596.74,USD,2025-11-03 16:37:05.341572,0.0
7147,7147,453.47,428.72,USD,2025-11-03 16:37:05.341847,6751.32
7148,7148,25089.17,25002.01,USD,2025-11-03 16:37:05.342150,0.0
7149,7149,15973.52,15033.03,USD,2025-11-03 16:37:05.342469,0.0
7150,7150,6173.01,5295.5,USD,2025-11-03 16:37:05.342737,0.0
7151,7151,23920.78,23487.61,USD,2025-11-03 16:37:05.343088,18509.2
7152,7152,17429.55,17411.25,USD,2025-11-03 16:37:05.343406,9317.88
7153,7153,17461.22,14137.14,USD,2025-11-03 16:37:05.343694,0.0
7154,7154,1903.06,1592.38,USD,2025-11-03 16:37:05.344011,0.0
7155,7155,23489.73,20624.63,USD,2025-11-03 16:37:05.344294,0.0
7156,7156,41067.54,40824.89,USD,2025-11-03 16:37:05.344609,0.0
7157,7157,49577.33,41347.0,USD,2025-11-03 16:37:05.344879,0.0
7158,7158,30907.32,29729.67,USD,2025-11-03 16:37:05.345164,0.0
7159,7159,36055.4,31756.57,USD,2025-11-03 16:37:05.345481,0.0
7160,7160,37079.92,34270.25,USD,2025-11-03 16:37:05.345771,0.0
7161,7161,29426.35,24195.67,USD,2025-11-03 16:37:05.346015,0.0
7162,7162,15336.08,13446.59,USD,2025-11-03 16:37:05.346285,0.0
7163,7163,6840.9,5959.0,USD,2025-11-03 16:37:05.346532,0.0
7164,7164,26910.94,26681.64,USD,2025-11-03 16:37:05.346844,0.0
7165,7165,14675.34,13372.8,USD,2025-11-03 16:37:05.347105,0.0
7166,7166,44489.51,39808.18,USD,2025-11-03 16:37:05.347394,0.0
7167,7167,32161.05,30360.88,USD,2025-11-03 16:37:05.347699,0.0
7168,7168,45929.01,43752.02,USD,2025-11-03 16:37:05.348030,0.0
7169,7169,16499.1,13284.63,USD,2025-11-03 16:37:05.348355,0.0
7170,7170,34903.92,31040.41,USD,2025-11-03 16:37:05.348668,2692.27
7171,7171,5915.34,5436.15,USD,2025-11-03 16:37:05.348977,9715.66
7172,7172,39032.85,37024.47,USD,2025-11-03 16:37:05.349227,0.0
7173,7173,17362.12,14845.26,USD,2025-11-03 16:37:05.349529,0.0
7174,7174,45184.69,37420.14,USD,2025-11-03 16:37:05.349808,0.0
7175,7175,20013.44,16413.7,USD,2025-11-03 16:37:05.350108,0.0
7176,7176,29835.77,24056.94,USD,2025-11-03 16:37:05.350411,0.0
7177,7177,18718.76,16385.73,USD,2025-11-03 16:37:05.350675,0.0
7178,7178,9091.66,8842.96,USD,2025-11-03 16:37:05.350996,0.0
7179,7179,31114.2,25406.27,USD,2025-11-03 16:37:05.351337,13849.2
7180,7180,7358.32,6080.97,USD,2025-11-03 16:37:05.351724,0.0
7181,7181,-7427.01,-7050.27,USD,2025-11-03 16:37:05.352078,0.0
7182,7182,49164.6,43980.92,USD,2025-11-03 16:37:05.352363,0.0
7183,7183,9457.62,8542.99,USD,2025-11-03 16:37:05.352659,0.0
7184,7184,42165.28,38198.39,USD,2025-11-03 16:37:05.352991,0.0
7185,7185,39812.31,36671.7,USD,2025-11-03 16:37:05.353348,0.0
7186,7186,2374.42,1983.75,USD,2025-11-03 16:37:05.353658,0.0
7187,7187,1232.16,1201.34,USD,2025-11-03 16:37:05.353932,0.0
7188,7188,7815.34,6955.33,USD,2025-11-03 16:37:05.354289,0.0
7189,7189,43590.98,43265.45,USD,2025-11-03 16:37:05.354595,0.0
7190,7190,831.79,726.76,USD,2025-11-03 16:37:05.354906,17546.43
7191,7191,47162.99,41242.88,USD,2025-11-03 16:37:05.355195,0.0
7192,7192,29995.19,28472.15,USD,2025-11-03 16:37:05.355497,0.0
7193,7193,40025.0,37918.4,USD,2025-11-03 16:37:05.355801,0.0
7194,7194,31070.99,27366.73,USD,2025-11-03 16:37:05.356091,0.0
7195,7195,28342.81,27746.15,USD,2025-11-03 16:37:05.356366,14993.19
7196,7196,4465.43,4094.94,USD,2025-11-03 16:37:05.356643,0.0
7197,7197,33357.17,27888.98,USD,2025-11-03 16:37:05.356980,9999.47
7198,7198,33892.83,29330.88,USD,2025-11-03 16:37:05.357309,24942.53
7199,7199,1115.36,1008.73,USD,2025-11-03 16:37:05.357613,11785.88
7200,7200,24152.03,19781.27,USD,2025-11-03 16:37:05.357983,0.0
7201,7201,26898.8,23086.08,USD,2025-11-03 16:37:05.358288,0.0
7202,7202,5965.0,4941.51,USD,2025-11-03 16:37:05.358606,0.0
7203,7203,22385.43,17911.76,USD,2025-11-03 16:37:05.358897,16926.95
7204,7204,48018.51,41037.98,USD,2025-11-03 16:37:05.359200,0.0
7205,7205,6411.34,6063.58,USD,2025-11-03 16:37:05.359506,0.0
7206,7206,28778.42,25382.67,USD,2025-11-03 16:37:05.359860,0.0
7207,7207,39552.75,36996.53,USD,2025-11-03 16:37:05.360180,14933.11
7208,7208,14400.33,13653.68,USD,2025-11-03 16:37:05.360545,0.0
7209,7209,17838.38,17470.26,USD,2025-11-03 16:37:05.360823,0.0
7210,7210,49772.95,42573.38,USD,2025-11-03 16:37:05.361113,0.0
7211,7211,32311.16,30031.0,USD,2025-11-03 16:37:05.361401,0.0
7212,7212,1338.25,1262.12,USD,2025-11-03 16:37:05.361729,0.0
7213,7213,35505.86,33136.4,USD,2025-11-03 16:37:05.361976,0.0
7214,7214,21522.1,18200.89,USD,2025-11-03 16:37:05.362302,0.0
7215,7215,24531.01,23600.04,USD,2025-11-03 16:37:05.362586,0.0
7216,7216,28033.13,23174.11,USD,2025-11-03 16:37:05.362876,0.0
7217,7217,53069.53,52197.61,USD,2025-11-03 16:37:05.363194,0.0
7218,7218,25109.77,20777.57,USD,2025-11-03 16:37:05.363485,0.0
7219,7219,49685.91,45282.09,USD,2025-11-03 16:37:05.363825,0.0
7220,7220,32183.11,30678.21,USD,2025-11-03 16:37:05.364141,0.0
7221,7221,15966.6,13858.0,USD,2025-11-03 16:37:05.364443,15524.98
7222,7222,17881.13,14717.46,USD,2025-11-03 16:37:05.364785,0.0
7223,7223,23872.48,23030.75,USD,2025-11-03 16:37:05.365101,0.0
7224,7224,23461.43,20445.59,USD,2025-11-03 16:37:05.365450,0.0
7225,7225,15682.2,14042.51,USD,2025-11-03 16:37:05.365741,0.0
7226,7226,42007.25,34156.01,USD,2025-11-03 16:37:05.366045,10105.42
7227,7227,47309.98,47228.04,USD,2025-11-03 16:37:05.366362,0.0
7228,7228,22794.04,18881.53,USD,2025-11-03 16:37:05.366718,0.0
7229,7229,39190.17,32579.62,USD,2025-11-03 16:37:05.367006,0.0
7230,7230,22502.1,18201.86,USD,2025-11-03 16:37:05.367320,0.0
7231,7231,48859.26,41270.64,USD,2025-11-03 16:37:05.367609,0.0
7232,7232,31807.03,29103.2,USD,2025-11-03 16:37:05.367963,0.0
7233,7233,33079.5,29941.52,USD,2025-11-03 16:37:05.368280,0.0
7234,7234,11691.0,10878.02,USD,2025-11-03 16:37:05.368579,0.0
7235,7235,22239.31,19512.51,USD,2025-11-03 16:37:05.368935,0.0
7236,7236,5464.13,5140.75,USD,2025-11-03 16:37:05.369314,23907.7
7237,7237,40594.02,36371.59,USD,2025-11-03 16:37:05.369662,0.0
7238,7238,5860.85,5043.23,USD,2025-11-03 16:37:05.369948,0.0
7239,7239,48137.32,47409.07,USD,2025-11-03 16:37:05.370280,0.0
7240,7240,32173.99,27683.54,USD,2025-11-03 16:37:05.370626,0.0
7241,7241,27139.22,21783.33,USD,2025-11-03 16:37:05.370972,0.0
7242,7242,15409.47,14324.46,USD,2025-11-03 16:37:05.371314,0.0
7243,7243,35465.59,30174.6,USD,2025-11-03 16:37:05.371619,0.0
7244,7244,6471.27,6317.92,USD,2025-11-03 16:37:05.371881,0.0
7245,7245,32219.82,31613.09,USD,2025-11-03 16:37:05.372278,0.0
7246,7246,6388.24,5590.47,USD,2025-11-03 16:37:05.372597,0.0
7247,7247,6958.32,6930.72,USD,2025-11-03 16:37:05.372901,0.0
7248,7248,12490.93,10639.65,USD,2025-11-03 16:37:05.373266,0.0
7249,7249,13569.88,12221.82,USD,2025-11-03 16:37:05.373570,0.0
7250,7250,12894.41,12523.49,USD,2025-11-03 16:37:05.373846,0.0
7251,7251,14228.0,12074.4,USD,2025-11-03 16:37:05.374137,0.0
7252,7252,3344.5,3247.1,USD,2025-11-03 16:37:05.374452,0.0
7253,7253,45388.8,36615.45,USD,2025-11-03 16:37:05.374738,0.0
7254,7254,41315.82,33106.75,USD,2025-11-03 16:37:05.375076,0.0
7255,7255,30755.71,24997.31,USD,2025-11-03 16:37:05.375417,0.0
7256,7256,13551.38,11983.73,USD,2025-11-03 16:37:05.375759,0.0
7257,7257,22721.88,19542.18,USD,2025-11-03 16:37:05.376102,0.0
7258,7258,5363.89,4911.13,USD,2025-11-03 16:37:05.376365,0.0
7259,7259,44472.82,42581.43,USD,2025-11-03 16:37:05.376696,0.0
7260,7260,14516.02,12315.75,USD,2025-11-03 16:37:05.377020,0.0
