relationship_id,client_id,product_id,relationship_type,start_date,end_date,status
7571,185,10,OWNER,2025-05-16,,ACTIVE
7572,2651,4,AUTHORIZED_USER,2024-05-18,2025-12-22,ACTIVE
7573,800,10,CO_OWNER,2025-10-26,2027-07-05,INACTIVE
7574,1986,11,OWNER,2023-08-08,,ACTIVE
7575,2689,4,BENEFICIARY,2021-06-03,2026-10-12,INACTIVE
7576,2595,2,BENEFICIARY,2023-07-28,2027-06-15,INACTIVE
7577,866,5,BENEFICIARY,2022-07-14,,PENDING
7578,2298,10,OWNER,2025-04-12,,INACTIVE
7579,1209,7,OWNER,2025-10-22,2027-05-07,PENDING
7580,1294,1,CO_OWNER,2024-05-19,2026-11-13,ACTIVE
7581,254,12,CO_OWNER,2025-01-10,,ACTIVE
7582,1872,6,CO_OWNER,2022-09-09,2027-10-15,PENDING
7583,1111,5,CO_OWNER,2023-03-12,2026-11-01,INACTIVE
7584,667,2,CO_OWNER,2024-10-17,,ACTIVE
7585,1830,11,CO_OWNER,2025-09-23,,INACTIVE
7586,18,10,BENEFICIARY,2025-07-02,2026-11-15,PENDING
7587,2189,1,AUTHORIZED_USER,2022-11-22,2027-04-22,ACTIVE
7588,2286,11,CO_OWNER,2025-06-20,2026-06-27,PENDING
7589,1207,10,CO_OWNER,2023-02-20,2027-05-02,INACTIVE
7590,1410,7,BENEFICIARY,2024-12-11,,PENDING
7591,1525,7,OWNER,2025-05-12,2027-03-25,ACTIVE
7592,2725,11,OWNER,2025-07-05,,PENDING
7593,505,6,OWNER,2022-07-17,,PENDING
7594,1158,1,AUTHORIZED_USER,2022-10-16,,PENDING
7595,2869,5,OWNER,2025-10-23,,ACTIVE
7596,1335,2,BENEFICIARY,2025-04-09,,INACTIVE
7597,2892,6,CO_OWNER,2023-11-11,,INACTIVE
7598,2151,9,AUTHORIZED_USER,2025-09-01,,INACTIVE
7599,1577,12,AUTHORIZED_USER,2025-10-26,2025-12-12,ACTIVE
7600,803,7,BENEFICIARY,2025-08-10,2026-03-20,ACTIVE
7601,2137,9,OWNER,2024-03-08,2026-01-11,ACTIVE
7602,2718,9,OWNER,2025-07-02,,ACTIVE
7603,1474,8,CO_OWNER,2025-10-07,,INACTIVE
7604,2220,1,BENEFICIARY,2025-10-19,2025-11-08,INACTIVE
7605,2879,11,OWNER,2025-06-09,,PENDING
7606,2955,5,CO_OWNER,2024-01-12,,INACTIVE
7607,383,11,BENEFICIARY,2023-05-17,,ACTIVE
7608,2868,4,AUTHORIZED_USER,2024-11-05,,ACTIVE
7609,120,11,AUTHORIZED_USER,2025-07-27,,INACTIVE
7610,86,1,CO_OWNER,2025-03-27,,ACTIVE
7611,2458,9,AUTHORIZED_USER,2024-10-31,2026-03-07,INACTIVE
7612,219,1,BENEFICIARY,2025-01-06,,INACTIVE
7613,418,2,BENEFICIARY,2024-11-09,,INACTIVE
7614,943,3,CO_OWNER,2025-07-08,,PENDING
7615,918,12,BENEFICIARY,2025-09-13,,INACTIVE
7616,1558,6,BENEFICIARY,2023-10-15,2026-07-11,PENDING
7617,787,10,OWNER,2024-09-03,2026-01-25,INACTIVE
7618,710,12,BENEFICIARY,2023-12-17,,INACTIVE
7619,1088,3,OWNER,2022-09-03,,ACTIVE
7620,493,8,BENEFICIARY,2025-07-23,,INACTIVE
7621,2807,7,CO_OWNER,2025-06-10,,PENDING
7622,1043,9,BENEFICIARY,2023-09-26,,ACTIVE
7623,2107,4,OWNER,2025-07-10,2025-12-19,PENDING
7624,2334,9,BENEFICIARY,2023-10-09,,INACTIVE
7625,671,2,AUTHORIZED_USER,2024-07-19,,INACTIVE
7626,2832,3,AUTHORIZED_USER,2022-03-31,,PENDING
7627,2796,9,AUTHORIZED_USER,2023-06-23,,PENDING
7628,642,2,CO_OWNER,2025-07-13,,PENDING
7629,2352,6,AUTHORIZED_USER,2025-07-09,2026-10-17,ACTIVE
7630,2165,9,OWNER,2025-09-20,,INACTIVE
7631,2435,3,BENEFICIARY,2025-04-12,,INACTIVE
7632,2117,12,OWNER,2025-03-04,,PENDING
7633,2198,1,OWNER,2024-10-16,,INACTIVE
7634,1377,1,BENEFICIARY,2023-12-07,,ACTIVE
7635,707,10,CO_OWNER,2021-12-22,2027-03-15,ACTIVE
7636,2269,8,AUTHORIZED_USER,2024-07-13,,PENDING
7637,532,1,BENEFICIARY,2024-05-01,,ACTIVE
7638,1950,1,AUTHORIZED_USER,2025-08-21,2027-05-03,PENDING
7639,1280,12,AUTHORIZED_USER,2025-08-23,,INACTIVE
7640,621,6,AUTHORIZED_USER,2025-05-14,,INACTIVE
7641,2646,8,BENEFICIARY,2024-09-07,,ACTIVE
7642,2396,6,CO_OWNER,2025-06-27,,PENDING
7643,2209,8,AUTHORIZED_USER,2023-05-22,2026-08-29,INACTIVE
7644,2861,3,OWNER,2025-01-15,,ACTIVE
7645,229,12,OWNER,2024-10-09,2026-07-30,INACTIVE
7646,2426,5,BENEFICIARY,2023-07-10,,INACTIVE
7647,2603,2,OWNER,2023-06-22,,INACTIVE
7648,200,12,OWNER,2025-10-17,2027-04-16,INACTIVE
7649,2453,12,AUTHORIZED_USER,2022-04-27,2026-09-28,PENDING
7650,1565,3,CO_OWNER,2023-10-11,2026-05-17,INACTIVE
7651,280,6,BENEFICIARY,2021-09-23,,PENDING
7652,95,11,AUTHORIZED_USER,2025-08-19,2027-05-05,INACTIVE
7653,2999,12,BENEFICIARY,2022-10-12,2026-01-17,ACTIVE
7654,252,7,AUTHORIZED_USER,2025-07-14,,INACTIVE
7655,2147,1,BENEFICIARY,2022-03-08,,ACTIVE
7656,1349,3,CO_OWNER,2025-01-31,2026-10-18,ACTIVE
7657,1932,1,OWNER,2025-10-12,,PENDING
7658,294,2,AUTHORIZED_USER,2025-05-15,,INACTIVE
7659,2636,10,BENEFICIARY,2024-08-09,2026-11-07,INACTIVE
7660,227,3,OWNER,2022-07-08,,ACTIVE
7661,1898,7,BENEFICIARY,2025-04-23,,ACTIVE
7662,1825,4,CO_OWNER,2023-04-10,,PENDING
7663,2073,3,AUTHORIZED_USER,2025-10-11,,PENDING
7664,2399,5,BENEFICIARY,2025-10-25,2026-09-22,INACTIVE
7665,712,8,OWNER,2022-12-27,,PENDING
7666,848,9,OWNER,2024-02-15,2027-03-05,INACTIVE
7667,2427,5,AUTHORIZED_USER,2024-11-01,,INACTIVE
7668,412,5,CO_OWNER,2025-06-08,,ACTIVE
7669,599,2,CO_OWNER,2022-03-02,,ACTIVE
7670,1905,10,OWNER,2025-03-05,2026-12-06,PENDING
7671,140,7,BENEFICIARY,2022-02-03,2027-06-24,INACTIVE
7672,794,3,AUTHORIZED_USER,2023-01-15,2026-06-29,PENDING
7673,2412,11,AUTHORIZED_USER,2025-07-16,,PENDING
7674,1217,12,CO_OWNER,2024-06-22,,INACTIVE
7675,1187,8,AUTHORIZED_USER,2025-10-03,,PENDING
7676,2520,1,CO_OWNER,2025-06-05,,INACTIVE
7677,1218,3,OWNER,2025-08-12,,ACTIVE
7678,1557,9,BENEFICIARY,2025-07-24,,PENDING
7679,37,10,OWNER,2025-02-07,,INACTIVE
7680,2742,9,AUTHORIZED_USER,2025-10-27,,PENDING
7681,1854,5,BENEFICIARY,2023-04-27,,INACTIVE
7682,2126,7,CO_OWNER,2023-10-03,,INACTIVE
7683,1332,11,BENEFICIARY,2024-09-14,2025-11-14,ACTIVE
7684,1501,1,BENEFICIARY,2023-07-13,,INACTIVE
7685,1335,5,BENEFICIARY,2025-02-01,2027-10-23,ACTIVE
7686,2533,11,BENEFICIARY,2024-09-24,,PENDING
7687,1938,3,AUTHORIZED_USER,2025-06-02,,ACTIVE
7688,846,12,AUTHORIZED_USER,2024-11-13,,PENDING
7689,1658,5,BENEFICIARY,2025-10-06,2026-01-04,ACTIVE
7690,1180,9,BENEFICIARY,2023-12-17,2026-12-07,INACTIVE
7691,1068,12,OWNER,2025-04-04,2026-04-15,INACTIVE
7692,1322,5,AUTHORIZED_USER,2025-05-16,2026-07-13,INACTIVE
7693,1225,2,BENEFICIARY,2023-10-18,2025-11-20,PENDING
7694,1132,11,CO_OWNER,2023-10-09,2027-10-03,ACTIVE
7695,2297,1,OWNER,2025-08-30,2027-10-13,ACTIVE
7696,396,11,OWNER,2024-01-17,2026-05-10,PENDING
7697,863,11,AUTHORIZED_USER,2024-02-03,,INACTIVE
7698,1976,6,OWNER,2024-12-06,,ACTIVE
7699,202,4,BENEFICIARY,2024-09-06,,PENDING
7700,112,4,CO_OWNER,2025-09-21,2027-08-03,ACTIVE
7701,1683,6,CO_OWNER,2023-11-29,2026-09-08,INACTIVE
7702,2050,11,BENEFICIARY,2025-06-06,2027-10-24,ACTIVE
7703,1429,3,BENEFICIARY,2025-08-09,2025-11-09,PENDING
7704,796,6,BENEFICIARY,2025-01-08,,ACTIVE
7705,2815,12,BENEFICIARY,2025-01-08,,ACTIVE
7706,76,8,AUTHORIZED_USER,2024-02-10,2026-03-11,ACTIVE
7707,1718,9,OWNER,2023-03-02,,PENDING
7708,2118,6,BENEFICIARY,2025-07-14,,ACTIVE
7709,2439,12,BENEFICIARY,2024-02-25,,PENDING
7710,2151,1,BENEFICIARY,2025-02-08,2027-10-20,PENDING
7711,811,7,BENEFICIARY,2024-01-13,2027-08-09,INACTIVE
7712,451,10,CO_OWNER,2023-05-06,,INACTIVE
7713,2140,9,OWNER,2024-01-18,,ACTIVE
7714,39,1,BENEFICIARY,2025-09-24,,ACTIVE
7715,2166,8,OWNER,2022-02-06,2026-05-18,ACTIVE
7716,2755,12,CO_OWNER,2025-08-19,2026-03-11,ACTIVE
7717,2109,2,AUTHORIZED_USER,2025-10-04,,ACTIVE
7718,2306,6,CO_OWNER,2024-12-05,,INACTIVE
7719,2033,7,OWNER,2024-03-04,2026-02-04,PENDING
7720,1904,3,OWNER,2021-05-28,,PENDING
7721,22,12,CO_OWNER,2024-08-21,,PENDING
7722,884,1,OWNER,2023-11-10,,PENDING
7723,1017,12,AUTHORIZED_USER,2024-12-04,,ACTIVE
7724,573,4,AUTHORIZED_USER,2025-09-25,,INACTIVE
7725,1013,6,CO_OWNER,2023-12-13,,PENDING
7726,2958,5,AUTHORIZED_USER,2023-06-19,,ACTIVE
7727,356,8,BENEFICIARY,2022-10-19,,PENDING
7728,1595,11,AUTHORIZED_USER,2025-09-24,,INACTIVE
7729,120,1,BENEFICIARY,2025-01-07,,ACTIVE
7730,1515,2,AUTHORIZED_USER,2025-06-23,2026-03-03,PENDING
7731,1797,4,BENEFICIARY,2025-05-10,,ACTIVE
7732,320,4,AUTHORIZED_USER,2024-01-02,,ACTIVE
7733,1365,6,CO_OWNER,2025-08-04,,PENDING
7734,897,2,OWNER,2025-02-06,,PENDING
7735,86,8,CO_OWNER,2025-01-23,2026-10-03,ACTIVE
7736,232,12,CO_OWNER,2024-05-09,,PENDING
7737,1795,3,CO_OWNER,2023-09-05,,PENDING
7738,2096,6,AUTHORIZED_USER,2025-06-29,,PENDING
7739,2816,1,BENEFICIARY,2025-10-30,2027-04-27,INACTIVE
7740,1312,12,BENEFICIARY,2025-10-21,,PENDING
7741,1101,3,OWNER,2025-04-15,,ACTIVE
7742,2248,9,CO_OWNER,2025-08-12,,ACTIVE
7743,1050,9,OWNER,2023-10-09,,PENDING
7744,242,12,CO_OWNER,2023-08-03,2026-07-29,ACTIVE
7745,2480,5,BENEFICIARY,2025-03-25,,ACTIVE
7746,2595,7,BENEFICIARY,2025-07-18,,INACTIVE
7747,2722,4,BENEFICIARY,2024-08-15,,ACTIVE
7748,346,3,OWNER,2023-01-11,,ACTIVE
7749,76,3,OWNER,2025-09-14,2026-03-11,ACTIVE
7750,230,12,AUTHORIZED_USER,2024-05-28,,ACTIVE
7751,2988,3,OWNER,2025-01-14,,ACTIVE
7752,906,3,BENEFICIARY,2023-11-17,,INACTIVE
7753,1310,11,CO_OWNER,2022-06-01,2026-10-14,INACTIVE
7754,2614,1,BENEFICIARY,2022-07-17,2026-12-24,PENDING
7755,1881,1,OWNER,2024-10-12,2026-06-14,PENDING
7756,450,9,CO_OWNER,2025-08-01,,INACTIVE
7757,2904,11,OWNER,2025-01-09,,INACTIVE
7758,861,11,AUTHORIZED_USER,2025-03-16,2026-04-02,INACTIVE
7759,1955,2,CO_OWNER,2025-01-22,,INACTIVE
7760,280,4,AUTHORIZED_USER,2023-01-28,,PENDING
7761,1936,8,OWNER,2024-09-11,,PENDING
7762,2039,9,OWNER,2024-04-20,,ACTIVE
7763,2318,12,OWNER,2025-01-27,,PENDING
7764,1145,7,BENEFICIARY,2024-09-23,,PENDING
7765,2942,6,AUTHORIZED_USER,2025-02-27,,ACTIVE
7766,1767,3,AUTHORIZED_USER,2025-01-14,,ACTIVE
7767,811,1,OWNER,2024-07-13,,ACTIVE
7768,1304,4,CO_OWNER,2024-04-17,,ACTIVE
7769,2392,5,CO_OWNER,2022-12-14,2027-08-24,INACTIVE
7770,386,12,BENEFICIARY,2025-09-03,,ACTIVE
7771,2714,11,BENEFICIARY,2025-05-30,,ACTIVE
7772,2377,9,OWNER,2025-08-26,,INACTIVE
7773,1355,9,AUTHORIZED_USER,2025-08-07,2026-09-12,PENDING
7774,914,12,AUTHORIZED_USER,2025-04-28,,INACTIVE
7775,2831,3,BENEFICIARY,2025-10-10,,INACTIVE
7776,1549,11,BENEFICIARY,2025-08-27,,ACTIVE
7777,1476,1,AUTHORIZED_USER,2025-07-20,,INACTIVE
7778,2894,10,BENEFICIARY,2023-11-03,,PENDING
7779,256,1,AUTHORIZED_USER,2025-05-30,,ACTIVE
7780,1198,1,CO_OWNER,2025-09-19,,INACTIVE
7781,2326,4,OWNER,2025-06-08,,PENDING
7782,2326,10,CO_OWNER,2024-07-16,2025-11-30,PENDING
7783,1677,10,AUTHORIZED_USER,2025-11-01,,PENDING
7784,2635,8,CO_OWNER,2023-01-26,2026-07-01,INACTIVE
7785,727,10,CO_OWNER,2025-08-23,,INACTIVE
7786,1258,11,OWNER,2025-10-24,,ACTIVE
7787,852,1,BENEFICIARY,2024-06-26,2026-07-22,INACTIVE
7788,1520,3,CO_OWNER,2025-06-05,,PENDING
7789,2927,11,AUTHORIZED_USER,2025-06-30,2027-01-14,PENDING
7790,1750,10,BENEFICIARY,2024-06-05,2026-10-25,ACTIVE
7791,1103,8,AUTHORIZED_USER,2025-10-25,2025-11-24,ACTIVE
7792,2283,10,OWNER,2025-09-25,,PENDING
7793,1649,5,BENEFICIARY,2022-06-14,,ACTIVE
7794,1401,7,AUTHORIZED_USER,2025-07-04,,PENDING
7795,1452,2,CO_OWNER,2025-03-16,,PENDING
7796,2853,11,OWNER,2025-08-18,,INACTIVE
7797,2114,8,CO_OWNER,2025-08-14,,INACTIVE
7798,232,12,AUTHORIZED_USER,2021-09-13,,ACTIVE
7799,2262,12,BENEFICIARY,2025-08-29,2027-09-14,INACTIVE
7800,330,11,OWNER,2023-11-17,,PENDING
7801,575,3,BENEFICIARY,2023-08-16,,ACTIVE
7802,549,4,BENEFICIARY,2025-07-26,,ACTIVE
7803,2640,9,AUTHORIZED_USER,2024-07-19,2027-07-05,ACTIVE
7804,683,9,CO_OWNER,2024-02-24,,PENDING
7805,1131,1,OWNER,2025-07-04,,PENDING
7806,36,1,BENEFICIARY,2025-05-06,2027-01-20,INACTIVE
7807,1973,11,CO_OWNER,2023-11-22,,INACTIVE
7808,2102,4,AUTHORIZED_USER,2022-03-14,,ACTIVE
7809,618,1,AUTHORIZED_USER,2024-06-13,2027-09-02,PENDING
7810,2864,3,AUTHORIZED_USER,2023-05-27,,PENDING
7811,2378,10,CO_OWNER,2024-06-22,,INACTIVE
7812,2335,11,BENEFICIARY,2025-03-10,,ACTIVE
7813,519,8,AUTHORIZED_USER,2023-04-01,,ACTIVE
7814,2962,3,AUTHORIZED_USER,2024-08-11,,ACTIVE
7815,294,12,CO_OWNER,2025-06-03,,INACTIVE
7816,1318,3,BENEFICIARY,2024-06-02,,INACTIVE
7817,1969,11,BENEFICIARY,2024-11-03,,INACTIVE
7818,460,10,AUTHORIZED_USER,2024-03-03,,INACTIVE
7819,2738,9,AUTHORIZED_USER,2021-06-20,,INACTIVE
7820,1604,8,BENEFICIARY,2024-10-19,,ACTIVE
7821,2894,3,AUTHORIZED_USER,2024-06-16,2026-08-15,PENDING
7822,2985,5,CO_OWNER,2023-09-30,,PENDING
7823,1065,4,OWNER,2022-10-13,,INACTIVE
7824,2171,7,OWNER,2025-03-21,,INACTIVE
7825,21,6,BENEFICIARY,2024-09-30,,ACTIVE
7826,720,3,CO_OWNER,2025-02-02,2027-05-07,ACTIVE
7827,2418,4,AUTHORIZED_USER,2025-11-02,,INACTIVE
7828,453,12,BENEFICIARY,2025-11-01,2027-04-29,PENDING
7829,2776,5,AUTHORIZED_USER,2025-11-01,,ACTIVE
7830,2420,4,AUTHORIZED_USER,2025-09-16,,ACTIVE
7831,1931,7,OWNER,2023-03-17,,PENDING
7832,916,1,BENEFICIARY,2024-05-13,,PENDING
7833,606,12,AUTHORIZED_USER,2024-05-10,,PENDING
7834,933,10,OWNER,2025-10-28,,INACTIVE
7835,1575,5,CO_OWNER,2024-08-20,,PENDING
7836,2410,5,BENEFICIARY,2023-01-09,,INACTIVE
7837,2906,7,CO_OWNER,2024-02-28,2027-10-16,INACTIVE
7838,500,11,AUTHORIZED_USER,2024-09-01,,ACTIVE
7839,2816,5,OWNER,2025-10-30,,PENDING
7840,586,8,OWNER,2025-06-11,,PENDING
7841,2181,9,BENEFICIARY,2023-03-12,,INACTIVE
7842,2119,7,OWNER,2023-10-04,2027-08-28,PENDING
7843,2230,6,OWNER,2025-01-05,,PENDING
7844,854,7,AUTHORIZED_USER,2025-09-10,2027-05-22,INACTIVE
7845,2758,9,CO_OWNER,2025-08-14,,INACTIVE
7846,1627,9,CO_OWNER,2024-02-17,2027-05-12,PENDING
7847,314,4,BENEFICIARY,2025-07-31,,ACTIVE
7848,763,11,CO_OWNER,2025-10-05,,INACTIVE
7849,1284,6,AUTHORIZED_USER,2025-10-06,,INACTIVE
7850,1216,4,CO_OWNER,2025-07-06,,PENDING
7851,2719,7,CO_OWNER,2023-06-09,2026-01-13,ACTIVE
7852,172,4,OWNER,2025-05-14,,PENDING
7853,1000,8,AUTHORIZED_USER,2024-04-09,,PENDING
7854,72,10,CO_OWNER,2025-09-13,2025-11-09,PENDING
7855,36,5,BENEFICIARY,2024-06-19,,PENDING
7856,1611,2,OWNER,2025-07-13,,PENDING
7857,535,5,OWNER,2022-12-24,,ACTIVE
7858,2978,11,OWNER,2025-03-25,,INACTIVE
7859,267,10,AUTHORIZED_USER,2025-01-25,2025-12-14,INACTIVE
7860,2541,7,OWNER,2023-08-01,,INACTIVE
7861,647,10,CO_OWNER,2024-06-28,2027-09-27,INACTIVE
7862,2206,7,OWNER,2025-10-01,,INACTIVE
7863,1286,12,CO_OWNER,2022-07-31,,INACTIVE
7864,185,6,AUTHORIZED_USER,2023-07-10,2027-01-22,ACTIVE
7865,394,12,BENEFICIARY,2024-09-12,,PENDING
7866,1249,9,AUTHORIZED_USER,2025-09-17,,INACTIVE
7867,2394,9,CO_OWNER,2023-07-19,,ACTIVE
7868,1728,7,BENEFICIARY,2024-12-06,,PENDING
7869,2680,10,BENEFICIARY,2025-05-10,2027-05-31,PENDING
7870,1577,8,CO_OWNER,2024-08-08,2027-07-23,INACTIVE
7871,55,11,OWNER,2025-08-18,2026-09-12,INACTIVE
7872,78,11,AUTHORIZED_USER,2024-11-04,2026-07-20,INACTIVE
7873,1160,6,AUTHORIZED_USER,2025-06-14,,ACTIVE
7874,688,9,BENEFICIARY,2025-02-25,2027-07-26,PENDING
7875,797,10,CO_OWNER,2024-03-20,,INACTIVE
7876,2810,5,OWNER,2025-05-21,,PENDING
7877,503,1,BENEFICIARY,2025-10-30,2025-12-01,PENDING
7878,2327,10,BENEFICIARY,2024-07-12,2026-05-04,INACTIVE
7879,2094,8,AUTHORIZED_USER,2025-06-06,,ACTIVE
7880,386,9,CO_OWNER,2025-08-26,2026-01-08,PENDING
7881,2317,7,OWNER,2025-04-13,2026-02-15,ACTIVE
7882,791,9,BENEFICIARY,2023-12-23,,ACTIVE
7883,208,2,OWNER,2023-08-06,,PENDING
7884,279,6,BENEFICIARY,2022-09-18,,INACTIVE
7885,722,6,CO_OWNER,2025-06-22,2027-09-23,INACTIVE
7886,1649,5,OWNER,2022-08-28,2026-07-14,INACTIVE
7887,1551,4,BENEFICIARY,2023-04-17,,PENDING
7888,802,6,BENEFICIARY,2024-02-12,,ACTIVE
7889,992,6,AUTHORIZED_USER,2024-05-23,,INACTIVE
7890,1607,7,AUTHORIZED_USER,2024-11-13,2026-10-18,PENDING
7891,2448,8,CO_OWNER,2021-07-23,2026-07-13,ACTIVE
7892,1040,10,CO_OWNER,2025-10-22,2026-09-11,PENDING
7893,1085,9,AUTHORIZED_USER,2021-09-27,,ACTIVE
7894,2588,10,BENEFICIARY,2025-09-13,2027-08-02,INACTIVE
7895,1761,6,BENEFICIARY,2025-04-07,,ACTIVE
7896,774,12,CO_OWNER,2025-10-20,,ACTIVE
7897,2609,3,AUTHORIZED_USER,2025-10-15,,PENDING
7898,580,12,CO_OWNER,2024-10-03,,ACTIVE
7899,1248,3,CO_OWNER,2025-05-17,2027-10-18,ACTIVE
7900,1382,11,BENEFICIARY,2025-09-03,,ACTIVE
7901,477,12,OWNER,2025-05-29,2026-03-27,PENDING
7902,2338,5,BENEFICIARY,2024-02-21,,ACTIVE
7903,829,4,CO_OWNER,2023-05-21,,INACTIVE
7904,2057,9,OWNER,2025-10-29,,INACTIVE
7905,2909,4,BENEFICIARY,2025-09-16,2026-07-19,PENDING
7906,1607,11,CO_OWNER,2024-02-07,,INACTIVE
7907,2325,2,CO_OWNER,2025-07-16,,ACTIVE
7908,1460,3,AUTHORIZED_USER,2022-05-21,,PENDING
7909,1214,11,AUTHORIZED_USER,2025-08-31,,PENDING
7910,586,5,CO_OWNER,2024-09-29,,PENDING
7911,2064,9,OWNER,2021-10-04,,INACTIVE
7912,2467,9,CO_OWNER,2025-10-04,,PENDING
7913,1499,6,BENEFICIARY,2025-10-11,,INACTIVE
7914,507,10,BENEFICIARY,2025-07-10,,INACTIVE
7915,2512,2,OWNER,2025-06-25,,ACTIVE
7916,693,5,CO_OWNER,2025-10-23,2026-12-14,INACTIVE
7917,309,3,AUTHORIZED_USER,2024-02-06,,ACTIVE
7918,1326,4,OWNER,2025-07-16,,INACTIVE
7919,423,5,CO_OWNER,2024-08-04,,INACTIVE
7920,2596,6,AUTHORIZED_USER,2025-03-26,,PENDING
7921,2896,6,AUTHORIZED_USER,2024-05-11,2026-11-15,ACTIVE
7922,2202,3,CO_OWNER,2025-06-02,,PENDING
7923,2448,5,CO_OWNER,2024-11-25,,INACTIVE
7924,698,3,AUTHORIZED_USER,2024-11-17,2026-11-26,INACTIVE
7925,2787,7,CO_OWNER,2025-04-03,,INACTIVE
7926,1364,7,OWNER,2023-12-07,,INACTIVE
7927,372,10,AUTHORIZED_USER,2025-10-07,,INACTIVE
7928,2239,5,AUTHORIZED_USER,2025-07-07,,PENDING
7929,1473,2,AUTHORIZED_USER,2025-06-02,,PENDING
7930,2589,12,OWNER,2024-06-23,,INACTIVE
7931,1216,7,AUTHORIZED_USER,2024-01-04,,INACTIVE
7932,732,10,CO_OWNER,2024-01-08,,PENDING
7933,792,4,OWNER,2024-06-26,,INACTIVE
7934,2517,5,AUTHORIZED_USER,2024-11-08,,PENDING
7935,442,3,AUTHORIZED_USER,2023-02-21,2026-11-29,ACTIVE
7936,2240,5,BENEFICIARY,2025-02-12,,PENDING
7937,2451,7,AUTHORIZED_USER,2024-08-05,2026-09-01,PENDING
7938,1929,11,BENEFICIARY,2024-05-06,,INACTIVE
7939,814,1,AUTHORIZED_USER,2024-12-27,,ACTIVE
7940,1352,12,CO_OWNER,2025-07-11,,INACTIVE
7941,1096,8,BENEFICIARY,2024-05-24,2025-12-02,INACTIVE
7942,1661,12,AUTHORIZED_USER,2024-08-13,2026-02-25,PENDING
7943,1560,9,BENEFICIARY,2024-09-04,,ACTIVE
7944,2343,10,CO_OWNER,2025-05-20,,INACTIVE
7945,1892,5,CO_OWNER,2022-10-26,,ACTIVE
7946,1275,9,AUTHORIZED_USER,2022-01-21,,INACTIVE
7947,2646,2,OWNER,2025-03-20,,ACTIVE
7948,292,12,BENEFICIARY,2024-06-09,,INACTIVE
7949,2156,7,BENEFICIARY,2024-07-29,,ACTIVE
7950,1209,8,AUTHORIZED_USER,2021-06-06,2027-02-26,ACTIVE
7951,2194,8,CO_OWNER,2025-04-18,2027-05-22,PENDING
7952,1640,6,CO_OWNER,2023-09-09,,ACTIVE
7953,2810,7,BENEFICIARY,2022-11-16,,ACTIVE
7954,527,12,BENEFICIARY,2024-07-13,2025-11-03,PENDING
7955,980,1,OWNER,2025-10-24,,PENDING
7956,2582,7,CO_OWNER,2021-11-18,,ACTIVE
7957,898,4,BENEFICIARY,2025-08-19,2027-05-09,INACTIVE
7958,1437,3,AUTHORIZED_USER,2025-06-28,,PENDING
7959,1509,8,BENEFICIARY,2025-08-31,,PENDING
7960,844,1,CO_OWNER,2025-08-31,,PENDING
7961,2147,6,OWNER,2023-01-26,2026-08-01,ACTIVE
7962,975,3,CO_OWNER,2025-01-24,2026-01-26,ACTIVE
7963,306,8,BENEFICIARY,2024-05-05,,INACTIVE
7964,2232,4,OWNER,2025-05-03,2026-12-28,PENDING
7965,2527,10,BENEFICIARY,2024-08-26,,ACTIVE
7966,2017,7,AUTHORIZED_USER,2025-08-26,,ACTIVE
7967,1146,10,AUTHORIZED_USER,2024-12-23,,INACTIVE
7968,599,2,BENEFICIARY,2023-03-18,2027-05-10,INACTIVE
7969,1526,3,OWNER,2024-07-27,,ACTIVE
7970,1715,7,AUTHORIZED_USER,2024-05-17,,PENDING
7971,1496,3,AUTHORIZED_USER,2025-10-10,,ACTIVE
7972,1444,1,BENEFICIARY,2024-10-03,,PENDING
7973,1776,6,BENEFICIARY,2025-11-01,,ACTIVE
7974,2672,1,BENEFICIARY,2025-04-13,,INACTIVE
7975,175,9,CO_OWNER,2025-06-12,2026-12-24,PENDING
7976,175,12,CO_OWNER,2022-02-06,2026-01-31,PENDING
7977,1328,6,BENEFICIARY,2025-08-07,,PENDING
7978,1494,7,OWNER,2023-06-09,,ACTIVE
7979,2501,10,OWNER,2022-08-26,,PENDING
7980,2661,2,CO_OWNER,2025-07-15,2025-12-13,INACTIVE
7981,1484,9,AUTHORIZED_USER,2025-07-14,,ACTIVE
7982,1839,10,BENEFICIARY,2022-08-07,,ACTIVE
7983,1550,5,OWNER,2021-10-19,,INACTIVE
7984,327,1,AUTHORIZED_USER,2025-03-27,2026-12-25,INACTIVE
7985,2295,1,BENEFICIARY,2021-04-08,2026-03-04,ACTIVE
7986,2725,4,OWNER,2025-09-22,2026-08-14,ACTIVE
7987,991,9,BENEFICIARY,2023-09-07,,ACTIVE
7988,498,11,AUTHORIZED_USER,2025-06-15,,INACTIVE
7989,1475,3,OWNER,2025-08-07,2027-04-23,INACTIVE
7990,1978,9,OWNER,2025-03-06,,ACTIVE
7991,1496,4,CO_OWNER,2025-10-05,,INACTIVE
7992,2986,4,AUTHORIZED_USER,2025-02-25,2027-05-05,PENDING
7993,1602,7,AUTHORIZED_USER,2025-01-29,,INACTIVE
7994,1033,8,AUTHORIZED_USER,2025-10-30,,INACTIVE
7995,1707,8,AUTHORIZED_USER,2025-07-05,2026-11-18,INACTIVE
7996,571,10,BENEFICIARY,2025-01-15,,ACTIVE
7997,683,3,CO_OWNER,2022-12-23,2026-04-27,INACTIVE
7998,499,2,AUTHORIZED_USER,2024-11-15,2026-08-18,PENDING
